Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,comparison,Ensembl,gene_symbol,gene_type,DEG_class
ENSG00000059804.20,595.1393578061699,5.042003886096661,0.1792777568609068,1.5041881789597388e-174,1.3336111929511754e-172,MyLa_vs_HH,ENSG00000059804,SLC2A3,protein_coding,Up
ENSG00000138821.16,6832.086409314384,-1.9720132647166204,0.07019257825403614,5.179296128997058e-174,4.5609301654877474e-172,MyLa_vs_HH,ENSG00000138821,SLC39A8,protein_coding,NS
ENSG00000184203.10,1512.3846037254643,-1.9209550325718892,0.06846935674203625,9.36703245216002e-174,8.193324426107486e-172,MyLa_vs_HH,ENSG00000184203,PPP1R2,protein_coding,NS
ENSG00000123989.17,1325.8304991345449,3.503378390536503,0.12535898002822887,5.3104042141348615e-173,4.614033208187977e-171,MyLa_vs_HH,ENSG00000123989,CHPF,protein_coding,Up
ENSG00000136717.17,445.879531561053,6.126763819579306,0.21916910753435054,1.910811304388336e-172,1.6492452801386213e-170,MyLa_vs_HH,ENSG00000136717,BIN1,protein_coding,Up
ENSG00000135454.16,1040.4288975683205,-5.729076591373073,0.20531224706404255,6.661506045801872e-172,5.711803177298408e-170,MyLa_vs_HH,ENSG00000135454,B4GALNT1,protein_coding,Down
ENSG00000124496.15,1179.5302670489968,-5.559806409283481,0.20022450449557647,1.2723577049185786e-170,1.0838325469414272e-168,MyLa_vs_HH,ENSG00000124496,TRERF1,protein_coding,Down
ENSG00000075407.21,846.7625193676839,3.1275237222556176,0.11262778036677759,1.5563228518197313e-170,1.3171140082965297e-168,MyLa_vs_HH,ENSG00000075407,ZNF37A,protein_coding,Up
ENSG00000163412.15,726.1054577802342,-3.195900911557929,0.11522556961107572,3.635679240091839e-170,3.0570198410398023e-168,MyLa_vs_HH,ENSG00000163412,EIF4E3,protein_coding,Down
ENSG00000143156.16,739.4952918663922,-3.028874748716595,0.10919725193109879,6.294029151887881e-170,5.258338585676586e-168,MyLa_vs_HH,ENSG00000143156,NME7,protein_coding,Down
ENSG00000113532.15,1966.1350341488837,1.868929822199429,0.06767608763035204,1.7660692223949466e-168,1.4579167278570572e-166,MyLa_vs_HH,ENSG00000113532,ST8SIA4,protein_coding,NS
ENSG00000127561.18,934.9005836592956,3.8653413527203133,0.1401490419026256,1.767442975534528e-168,1.4579167278570572e-166,MyLa_vs_HH,ENSG00000127561,SYNGR3,protein_coding,Up
ENSG00000112339.17,3126.174199304035,-1.9125235012124877,0.0693859517216957,7.644274578698371e-168,6.265901294602255e-166,MyLa_vs_HH,ENSG00000112339,HBS1L,protein_coding,NS
ENSG00000167815.14,4340.929601439577,-10.67499780227654,0.3851685800575425,9.478753083392676e-168,7.721036808491046e-166,MyLa_vs_HH,ENSG00000167815,PRDX2,protein_coding,Down
ENSG00000150995.22,4002.802427039932,2.2161774789645015,0.0805230184757792,1.7960608501194635e-167,1.4539168360004327e-165,MyLa_vs_HH,ENSG00000150995,ITPR1,protein_coding,Up
ENSG00000133597.13,1015.436186442994,3.2990471373413617,0.12055325830957257,5.684678852590371e-167,4.573359227519155e-165,MyLa_vs_HH,ENSG00000133597,ADCK2,protein_coding,Up
ENSG00000184489.15,1629.9361487765839,6.037275504053379,0.2199541015333384,7.02588105881436e-167,5.617687597517028e-165,MyLa_vs_HH,ENSG00000184489,PTP4A3,protein_coding,Up
ENSG00000100139.16,1454.1464925369442,2.354087290570501,0.0857324374833894,8.120743489925367e-167,6.453515238060812e-165,MyLa_vs_HH,ENSG00000100139,MICALL1,protein_coding,Up
ENSG00000082458.14,534.1894834589077,4.652098391878115,0.1694972606271045,1.5641029333922155e-166,1.2354517291454996e-164,MyLa_vs_HH,ENSG00000082458,DLG3,protein_coding,Up
ENSG00000155330.11,725.6178223007453,-2.734511645385953,0.09988501034101349,7.048550808130825e-166,5.53396160737163e-164,MyLa_vs_HH,ENSG00000155330,C16orf87,protein_coding,Down
ENSG00000143061.20,4212.122465000003,12.101241854549325,0.4375065476955072,7.206634156416034e-166,5.624195386860489e-164,MyLa_vs_HH,ENSG00000143061,IGSF3,protein_coding,Up
ENSG00000108370.19,935.7528989879942,-4.577073007771758,0.16728922210433766,8.619774594401499e-166,6.6869953743354e-164,MyLa_vs_HH,ENSG00000108370,RGS9,protein_coding,Down
ENSG00000123159.18,1168.8036884595442,3.4353396515933836,0.1262846359755187,6.488578709037075e-164,5.00388439733019e-162,MyLa_vs_HH,ENSG00000123159,GIPC1,protein_coding,Up
ENSG00000149600.14,590.224593112989,5.587604468679196,0.20492495088992665,6.797272390489062e-164,5.21110888619082e-162,MyLa_vs_HH,ENSG00000149600,COMMD7,protein_coding,Up
ENSG00000114737.18,1205.0649711428684,3.543827373783135,0.13023488047777396,6.945388310715032e-164,5.293523149330352e-162,MyLa_vs_HH,ENSG00000114737,CISH,protein_coding,Up
ENSG00000183943.8,1365.2203861908872,2.211779948620393,0.08149268514266061,5.932711466099821e-163,4.495408635911567e-161,MyLa_vs_HH,ENSG00000183943,PRKX,protein_coding,Up
ENSG00000156711.19,884.6780314388244,7.497453604152849,0.2761065510726981,1.414133474482364e-162,1.065341131383159e-160,MyLa_vs_HH,ENSG00000156711,MAPK13,protein_coding,Up
ENSG00000187446.14,1465.7082603124024,7.714036937501359,0.28300449055420046,1.8115878497018462e-162,1.3569209451243771e-160,MyLa_vs_HH,ENSG00000187446,CHP1,protein_coding,Up
ENSG00000004487.20,5324.329045053419,-1.249933118686932,0.046080804579875706,2.0379000635664026e-162,1.5177115159120528e-160,MyLa_vs_HH,ENSG00000004487,KDM1A,protein_coding,NS
ENSG00000136810.15,15037.833233941843,2.0727319948711065,0.07680512987066491,3.72920317820785e-161,2.7615173307717563e-159,MyLa_vs_HH,ENSG00000136810,TXN,protein_coding,Up
ENSG00000130511.18,4062.733636226112,2.3556340008257974,0.08733826355269356,6.3571269881921806e-161,4.680928589667158e-159,MyLa_vs_HH,ENSG00000130511,SSBP4,protein_coding,Up
ENSG00000104611.14,657.8295937435104,-4.63702343741943,0.1721444067202656,1.8108895858060578e-160,1.3259170770679973e-158,MyLa_vs_HH,ENSG00000104611,SH2D4A,protein_coding,Down
ENSG00000143494.18,612.1545208656595,-5.763057698965841,0.21382785814894742,2.6725662390048324e-160,1.945896971673183e-158,MyLa_vs_HH,ENSG00000143494,VASH2,protein_coding,Down
ENSG00000093010.17,4086.8946231845075,2.268714667123131,0.08435264493144173,4.0601868498493104e-160,2.9398008452270034e-158,MyLa_vs_HH,ENSG00000093010,COMT,protein_coding,Up
ENSG00000106415.15,635.1171552629083,-3.8813000476336206,0.14538764297019058,1.0936497839812775e-157,7.874882671065188e-156,MyLa_vs_HH,ENSG00000106415,GLCCI1,protein_coding,Down
ENSG00000085719.15,766.6528585751455,5.232539334380487,0.1959497515405524,3.254755594962342e-157,2.3307269048980332e-155,MyLa_vs_HH,ENSG00000085719,CPNE3,protein_coding,Up
ENSG00000168310.14,1284.9423505944328,-7.556407120290833,0.2826751250522515,1.0962507095121775e-156,7.807341801678804e-155,MyLa_vs_HH,ENSG00000168310,IRF2,protein_coding,Down
ENSG00000128829.14,1282.4745078860435,3.544187294199159,0.13382638745525216,7.034891800517751e-156,4.982920915008036e-154,MyLa_vs_HH,ENSG00000128829,EIF2AK4,protein_coding,Up
ENSG00000115548.19,1963.210525694607,2.3467082978525355,0.08852498205452797,1.1633042883753858e-155,8.19532150832238e-154,MyLa_vs_HH,ENSG00000115548,KDM3A,protein_coding,Up
ENSG00000105926.18,1572.3877581534512,-1.9972465288816543,0.07548375502372018,5.865227495669978e-155,4.1097585995197215e-153,MyLa_vs_HH,ENSG00000105926,PALS2,protein_coding,NS
ENSG00000101856.12,2651.6524108151425,1.6540283260762823,0.06270073897713516,1.674378600539428e-154,1.166961299509645e-152,MyLa_vs_HH,ENSG00000101856,PGRMC1,protein_coding,NS
ENSG00000138119.19,753.5474497255655,-5.463310721288165,0.20691814187226998,1.744772283442613e-154,1.2095541047929562e-152,MyLa_vs_HH,ENSG00000138119,MYOF,protein_coding,Down
ENSG00000081320.14,1858.9698505616784,2.452684841486059,0.09291305446555477,2.1225896415838777e-154,1.4636884020509354e-152,MyLa_vs_HH,ENSG00000081320,STK17B,protein_coding,Up
ENSG00000006282.24,1051.0945789419832,4.13005520436578,0.15725551342290686,5.07550416197577e-153,3.48152872331738e-151,MyLa_vs_HH,ENSG00000006282,SPATA20,protein_coding,Up
ENSG00000134243.14,891.44107785794,-8.555499618615082,0.3241424183410963,8.651844853981399e-153,5.903638428373799e-151,MyLa_vs_HH,ENSG00000134243,SORT1,protein_coding,Down
ENSG00000132872.14,4096.549815578887,11.53257445544255,0.43918175820501953,1.0115263748180121e-151,6.866262105730808e-150,MyLa_vs_HH,ENSG00000132872,SYT4,protein_coding,Up
ENSG00000117091.12,2709.363657430482,3.2200470887058565,0.12360691251053114,1.832486163577483e-150,1.2374503714976857e-148,MyLa_vs_HH,ENSG00000117091,CD48,protein_coding,Up
ENSG00000134864.13,311.06616225719125,5.1593236334199135,0.19856650178506063,2.5985023626261412e-149,1.745684602685902e-147,MyLa_vs_HH,ENSG00000134864,GGACT,protein_coding,Up
ENSG00000139793.23,655.5918124118142,-2.5956911777591043,0.1000639972248497,2.650061642925043e-149,1.7711924816534403e-147,MyLa_vs_HH,ENSG00000139793,MBNL2,protein_coding,Down
ENSG00000182459.6,393.943165156126,6.648482583266934,0.25584059042508156,8.736358237896465e-149,5.809232495637992e-147,MyLa_vs_HH,ENSG00000182459,TEX19,protein_coding,Up
ENSG00000214113.13,1485.501153867086,-1.7941815084352508,0.06930399856995063,2.1638093444213447e-148,1.431519146489512e-146,MyLa_vs_HH,ENSG00000214113,LYRM4,protein_coding,NS
ENSG00000109756.12,524.4346145202164,5.819898542729761,0.22464590229334694,2.2531862101754097e-148,1.4831199937987935e-146,MyLa_vs_HH,ENSG00000109756,RAPGEF2,protein_coding,Up
ENSG00000142657.23,8603.114263563488,-1.0778223559052997,0.04161023827563755,3.697665106221138e-148,2.4216919260995023e-146,MyLa_vs_HH,ENSG00000142657,PGD,protein_coding,NS
ENSG00000198752.13,572.5828903601264,5.019171092556138,0.19427147338943707,4.7238341119420545e-148,3.07828649904704e-146,MyLa_vs_HH,ENSG00000198752,CDC42BPB,protein_coding,Up
ENSG00000139083.13,1862.506199703992,3.6549819048984586,0.14162157754854487,6.246437372443563e-148,4.050239715176963e-146,MyLa_vs_HH,ENSG00000139083,ETV6,protein_coding,Up
ENSG00000072110.19,1114.396392735578,5.201529535591325,0.20165269830497334,1.615963635546763e-147,1.0426165377267804e-145,MyLa_vs_HH,ENSG00000072110,ACTN1,protein_coding,Up
ENSG00000081189.19,1510.803419155852,-7.721451566083227,0.2990357390918714,7.939501964936678e-147,5.097316704877819e-145,MyLa_vs_HH,ENSG00000081189,MEF2C,protein_coding,Down
ENSG00000178163.10,407.8192728678204,4.717467383509362,0.18328543857648855,1.0514160980279022e-146,6.717208826273358e-145,MyLa_vs_HH,ENSG00000178163,ZNF518B,protein_coding,Up
ENSG00000085365.20,1368.1810644618206,-2.3474701063321586,0.09137451232216777,2.496237835884854e-146,1.58699842512621e-144,MyLa_vs_HH,ENSG00000085365,SCAMP1,protein_coding,Down
ENSG00000110324.14,480.8319261266641,6.6305551661132505,0.2577379257050972,3.6348038883171696e-146,2.2996310231280423e-144,MyLa_vs_HH,ENSG00000110324,IL10RA,protein_coding,Up
ENSG00000134046.14,7646.868495414612,-1.7297052368517578,0.06758724440683245,3.9342404560522604e-145,2.4770510079096187e-143,MyLa_vs_HH,ENSG00000134046,MBD2,protein_coding,NS
ENSG00000196975.18,839.7073153713656,7.360355629351578,0.28638104875540366,4.636901691587564e-145,2.8957791167278595e-143,MyLa_vs_HH,ENSG00000196975,ANXA4,protein_coding,Up
ENSG00000171033.15,1510.7588497165566,-2.4664660878719693,0.09619371125188934,4.6437338709132406e-145,2.8957791167278595e-143,MyLa_vs_HH,ENSG00000171033,PKIA,protein_coding,Down
ENSG00000050393.14,1901.776921739102,-1.6798398839196034,0.06572398050679006,1.1254005672890275e-144,6.984450282608522e-143,MyLa_vs_HH,ENSG00000050393,MCUR1,protein_coding,NS
ENSG00000100628.14,447.93306023622455,-5.676716550506841,0.22296190544506964,7.792255104120036e-144,4.813102406255755e-142,MyLa_vs_HH,ENSG00000100628,ASB2,protein_coding,Down
ENSG00000163219.13,763.1013846539519,5.347679342538342,0.2102847888087868,1.4565146676091792e-143,8.9541300296936e-142,MyLa_vs_HH,ENSG00000163219,ARHGAP25,protein_coding,Up
ENSG00000163040.17,700.1342415853501,-4.090376936526581,0.1612299750872531,4.4318965602344045e-143,2.7117797121847415e-141,MyLa_vs_HH,ENSG00000163040,CCDC74A,protein_coding,Down
ENSG00000188191.18,1703.54983743514,2.2644970211314774,0.08915424681696194,5.25573434767428e-143,3.200840455758827e-141,MyLa_vs_HH,ENSG00000188191,PRKAR1B,protein_coding,Up
ENSG00000139352.5,547.625756934477,3.6452739392857194,0.14372628768536266,7.930193863993321e-143,4.807172866484882e-141,MyLa_vs_HH,ENSG00000139352,ASCL1,protein_coding,Up
ENSG00000134109.12,3002.9172039860523,2.0810768836217917,0.08203001609388863,8.636254802996145e-143,5.210940224418924e-141,MyLa_vs_HH,ENSG00000134109,EDEM1,protein_coding,Up
ENSG00000169504.17,1955.0721704219277,-2.5263458418924625,0.09962404007267524,1.2698301776370176e-142,7.626588343383986e-141,MyLa_vs_HH,ENSG00000169504,CLIC4,protein_coding,Down
ENSG00000106211.12,3295.6429015039307,3.170662080776461,0.1251833798146094,2.58826828206544e-142,1.547380757805453e-140,MyLa_vs_HH,ENSG00000106211,HSPB1,protein_coding,Up
ENSG00000110047.19,2927.618404058473,-2.646516370580941,0.10458067826320706,3.1390365714396167e-142,1.868085097514727e-140,MyLa_vs_HH,ENSG00000110047,EHD1,protein_coding,Down
ENSG00000167123.22,524.0131548832074,4.275489582859784,0.16947418821623933,2.0399692211623802e-141,1.2084963117913318e-139,MyLa_vs_HH,ENSG00000167123,CERCAM,protein_coding,Up
ENSG00000154124.9,2184.4087356394184,1.539824309413517,0.06096742843404012,3.1457105044442425e-141,1.855115158571123e-139,MyLa_vs_HH,ENSG00000154124,OTULIN,protein_coding,NS
ENSG00000117114.23,1350.4224162388202,7.913252265076709,0.3119681001335973,3.640832281773959e-141,2.1374309517279283e-139,MyLa_vs_HH,ENSG00000117114,ADGRL2,protein_coding,Up
ENSG00000148429.17,391.3255557498669,4.902589687944559,0.19424191405412963,5.672807638447443e-141,3.3154126435823107e-139,MyLa_vs_HH,ENSG00000148429,USP6NL,protein_coding,Up
ENSG00000188042.9,2192.0142984482045,3.9736087262129915,0.15793075682682498,9.328911480887849e-141,5.427843898679078e-139,MyLa_vs_HH,ENSG00000188042,ARL4C,protein_coding,Up
ENSG00000120910.17,1693.2728075036484,-2.137887311067691,0.08574605849446099,6.716711828726157e-138,3.890618011723911e-136,MyLa_vs_HH,ENSG00000120910,PPP3CC,protein_coding,Down
ENSG00000205189.14,560.5769555904717,5.565780713170864,0.2234788702828243,1.8046333937281579e-137,1.040698540728278e-135,MyLa_vs_HH,ENSG00000205189,ZBTB10,protein_coding,Up
ENSG00000142621.23,333.1598909993749,5.813736931604855,0.2340651972671631,7.97538135530567e-137,4.578993180779683e-135,MyLa_vs_HH,ENSG00000142621,FHAD1,protein_coding,Up
ENSG00000196862.10,603.6307929356618,7.892722681577709,0.3176032716792761,1.874956382811907e-136,1.0717678305784028e-134,MyLa_vs_HH,ENSG00000196862,RGPD4,protein_coding,Up
ENSG00000185201.19,2412.027037599795,9.108344542722147,0.3647733070988599,2.978651766118324e-136,1.6952300640969484e-134,MyLa_vs_HH,ENSG00000185201,IFITM2,protein_coding,Up
ENSG00000144749.16,2008.7045334693328,2.693499789544021,0.10882526591356217,4.418057637719786e-136,2.503501964887042e-134,MyLa_vs_HH,ENSG00000144749,LRIG1,protein_coding,Up
ENSG00000124788.19,557.2407059134769,5.76250503545605,0.23192558961765003,4.565444861376965e-136,2.57582003802277e-134,MyLa_vs_HH,ENSG00000124788,ATXN1,protein_coding,Up
ENSG00000137767.16,1222.826785188658,3.012897396313485,0.1220003308310833,4.7991676798455304e-136,2.696015188423569e-134,MyLa_vs_HH,ENSG00000137767,SQOR,protein_coding,Up
ENSG00000140406.4,2328.378002007735,1.6421990101604336,0.06627287899929628,5.042159762223457e-136,2.820363441247138e-134,MyLa_vs_HH,ENSG00000140406,TLNRD1,protein_coding,NS
ENSG00000023902.15,1367.536364109217,-7.023102477095637,0.28307272098886804,6.268794562411165e-136,3.4915042535002017e-134,MyLa_vs_HH,ENSG00000023902,PLEKHO1,protein_coding,Down
ENSG00000135679.29,3733.3001219674775,2.2720216558452795,0.0918290366813728,7.169907929000801e-136,3.9764004271773383e-134,MyLa_vs_HH,ENSG00000135679,MDM2,protein_coding,Up
ENSG00000169379.18,833.7457661578889,3.237569819999679,0.1314300632000268,5.3297849580851493e-135,2.9433511592679557e-133,MyLa_vs_HH,ENSG00000169379,ARL13B,protein_coding,Up
ENSG00000054983.19,993.4219749268705,4.281569957487645,0.17391543242006843,6.248634651756339e-135,3.43622174752491e-133,MyLa_vs_HH,ENSG00000054983,GALC,protein_coding,Up
ENSG00000163659.15,1397.5374501553304,-3.360236444652061,0.1370764574004878,1.5295875633241727e-133,8.376098618825187e-132,MyLa_vs_HH,ENSG00000163659,TIPARP,protein_coding,Down
ENSG00000109113.22,666.7397603932685,8.735703205592783,0.3551809067190034,1.06836438793772e-132,5.825938522172512e-131,MyLa_vs_HH,ENSG00000109113,RAB34,protein_coding,Up
ENSG00000184640.22,8192.935375555187,-2.364823726484205,0.09681354931519394,1.4569923395956617e-132,7.912075484145941e-131,MyLa_vs_HH,ENSG00000184640,SEPTIN9,protein_coding,Down
ENSG00000100385.17,9356.793516673752,-3.404500248926932,0.13955416595772624,2.0521213232022214e-132,1.1097633695142968e-130,MyLa_vs_HH,ENSG00000100385,IL2RB,protein_coding,Down
ENSG00000148154.12,1153.734201785154,2.4626390461841154,0.10090341059372901,2.2736733408574856e-132,1.2244952335287443e-130,MyLa_vs_HH,ENSG00000148154,UGCG,protein_coding,Up
ENSG00000138668.22,14912.374311434392,-1.316742195836395,0.053883696972793604,2.910460604108791e-132,1.5609890145411472e-130,MyLa_vs_HH,ENSG00000138668,HNRNPD,protein_coding,NS
ENSG00000112679.16,964.0799828120314,3.1349538174383524,0.12851357040615438,3.850988144578002e-132,2.0569642823067665e-130,MyLa_vs_HH,ENSG00000112679,DUSP22,protein_coding,Up
ENSG00000054392.15,416.1247874517916,-3.719510767779601,0.15254644976569734,5.984121154440751e-132,3.1833082043194412e-130,MyLa_vs_HH,ENSG00000054392,HHAT,protein_coding,Down
ENSG00000073578.20,1275.2129950143842,-2.093750627053875,0.08590405978593638,6.57059545877159e-132,3.4810801062670785e-130,MyLa_vs_HH,ENSG00000073578,SDHA,protein_coding,Down
ENSG00000178234.16,896.5443325897169,2.001551020547349,0.08222198984556985,1.7354574955048703e-131,9.157173092678127e-130,MyLa_vs_HH,ENSG00000178234,GALNT11,protein_coding,Up
ENSG00000151779.16,1813.3780810898118,-2.113936489147096,0.08694628873080554,2.7354045715735454e-131,1.4375212815047587e-129,MyLa_vs_HH,ENSG00000151779,NBAS,protein_coding,Down
ENSG00000166794.9,7959.497872365023,1.9231711657238129,0.07910133411499871,3.255440468548621e-131,1.7039419930359108e-129,MyLa_vs_HH,ENSG00000166794,PPIB,protein_coding,NS
ENSG00000130227.19,4026.887649724346,-1.3950526218527923,0.05738597529757395,4.861899512406218e-131,2.5346054538076096e-129,MyLa_vs_HH,ENSG00000130227,XPO7,protein_coding,NS
ENSG00000169991.12,1125.5373533900738,-2.1804874642380763,0.08986835252049678,7.631093508681311e-131,3.962392099547551e-129,MyLa_vs_HH,ENSG00000169991,IFFO2,protein_coding,Down
ENSG00000235162.11,3076.947729354608,1.9804013770993047,0.08167961977625547,1.5952196300588035e-130,8.250197396252533e-129,MyLa_vs_HH,ENSG00000235162,C12orf75,protein_coding,NS
ENSG00000162430.19,798.4688408526496,7.188876711965744,0.2956228626541852,2.278086991040659e-130,1.1735299507601938e-128,MyLa_vs_HH,ENSG00000162430,SELENON,protein_coding,Up
ENSG00000049656.16,7986.8163989804325,-2.1208300801202182,0.08776932337614811,9.746416534759003e-130,5.000986090453311e-128,MyLa_vs_HH,ENSG00000049656,CLPTM1L,protein_coding,Down
ENSG00000067208.19,607.1441566345053,8.02964467454761,0.33110728903878067,1.0935967939845393e-129,5.589351770980589e-128,MyLa_vs_HH,ENSG00000067208,EVI5,protein_coding,Up
ENSG00000186603.7,877.7312208231734,-6.866681717783571,0.2840157893311058,2.0078296886485372e-129,1.0221892317248589e-127,MyLa_vs_HH,ENSG00000186603,HPDL,protein_coding,Down
ENSG00000130779.24,2015.9727377196878,2.0162109975717337,0.08379747336204707,1.3308030937014077e-128,6.748776933934026e-127,MyLa_vs_HH,ENSG00000130779,CLIP1,protein_coding,Up
ENSG00000132481.9,931.3485781669734,2.178837225377735,0.0905864351546229,1.6393775025477395e-128,8.281398058412669e-127,MyLa_vs_HH,ENSG00000132481,TRIM47,protein_coding,Up
ENSG00000017483.18,1895.085804198824,-8.709964392231464,0.36037209945937765,3.99296021796269e-128,2.0092760818806075e-126,MyLa_vs_HH,ENSG00000017483,SLC38A5,protein_coding,Down
ENSG00000164366.6,1103.593971444662,-1.7436812406885414,0.07260527557312486,5.778531242559009e-128,2.8965999109335217e-126,MyLa_vs_HH,ENSG00000164366,CCDC127,protein_coding,NS
ENSG00000204104.14,784.7119104225195,-2.356923466809518,0.09829098927765825,9.581029764974915e-128,4.7842743650160183e-126,MyLa_vs_HH,ENSG00000204104,TRAF3IP1,protein_coding,Down
ENSG00000167674.17,3778.8498435772603,1.7034821064257126,0.07102648131749666,1.043924890021134e-127,5.1929286609333736e-126,MyLa_vs_HH,ENSG00000167674,HDGFL2,protein_coding,NS
ENSG00000131370.18,1356.373987549369,-2.8004009612010847,0.11693233939761694,1.3525638631931632e-127,6.70264822395304e-126,MyLa_vs_HH,ENSG00000131370,SH3BP5,protein_coding,Down
ENSG00000125249.8,2187.5855666747525,-2.007378973546277,0.08378195229722142,1.8120375345193318e-127,8.945562570981231e-126,MyLa_vs_HH,ENSG00000125249,RAP2A,protein_coding,Down
ENSG00000013619.17,649.7662361446316,4.71300737855984,0.19678464105271967,2.5643605292161925e-127,1.2611815387650807e-125,MyLa_vs_HH,ENSG00000013619,MAMLD1,protein_coding,Up
ENSG00000057657.19,1277.0884556317114,6.053863683653154,0.2529133748003754,2.879539086899428e-127,1.4108658992315882e-125,MyLa_vs_HH,ENSG00000057657,PRDM1,protein_coding,Up
ENSG00000164941.16,1631.154606022976,-1.9548224076453384,0.08175114183109217,4.223826158986842e-127,2.0617650310889706e-125,MyLa_vs_HH,ENSG00000164941,INTS8,protein_coding,NS
